airlight,airlight_bin,beta,beta_bin,cbrfrc_delta_cr_psnr,cbrfrc_psnr,cr_psnr,cr_strength_bin,crplus_delta_cr_psnr,crplus_psnr,diag_lfv1_target_residual_cosine_lf8,diag_target_residual_norm_lf8,diag_target_sign_flip_rate,filename,label_ignore,label_intervene,label_max_candidate_delta_psnr,label_min_candidate_delta_psnr,label_preserve,label_safe_candidate_count,label_safe_candidates,lfv1_delta_cr_psnr,lfv1_psnr,residualcalib_delta_cr_psnr,residualcalib_psnr,risk_lfv1_residual_norm_lf8
0.9,0.85<=A<0.95,0.74,beta<0.8,0.008298852010671709,28.82816488829158,28.81986603628091,weak_cr_q1,0.5457363273677274,29.363917072855884,0.5945266485214233,24.771921157836914,0.0035042912932112813,162_0.9_0.74.png,0,1,1.5435969759641672,0.008298852010671709,0,3,"lfv1,residualcalib,crplus",1.5178927457462201,30.33775878202713,1.5435969759641672,30.363463012245077,8.99064826965332
0.97,A>=0.95,1.57,1.4<=beta<1.7,0.006321235589048513,27.512837657072353,27.506516421483305,weak_cr_q1,-0.9525902148991534,26.555597658071164,0.0738362967967987,28.483829498291016,0.0076261283829808235,163_0.97_1.57.png,0,0,1.6202687541176886,-0.9525902148991534,1,1,residualcalib,-0.5407994184340303,26.965717003049274,1.6202687541176886,29.126785175600993,12.720441818237305
0.84,0.75<=A<0.85,1.26,1.1<=beta<1.4,0.005198337671437514,27.501875103295713,27.496676765624276,weak_cr_q1,-0.32210956908928523,27.169152899462574,0.004446256905794144,28.811744689941406,0.004633864271454513,164_0.84_1.26.png,0,0,1.02186188665506,-0.4471354922408821,1,1,residualcalib,-0.4471354922408821,27.049541273383394,1.02186188665506,28.518538652279336,9.738958358764648
0.8,0.75<=A<0.85,0.79,beta<0.8,-0.008463278130605545,28.187781140801768,28.196244418932373,weak_cr_q1,1.026838376912572,29.223462617873828,-0.014534087851643562,26.8204288482666,0.0023523072595708072,165_0.8_0.79.png,0,1,1.7132184970492794,-0.1805111745443,0,2,"residualcalib,crplus",-0.1805111745443,28.015733244388073,1.7132184970492794,29.909462915981653,5.155091285705566
0.74,0.65<=A<0.75,1.47,1.4<=beta<1.7,-0.007489388399733343,31.00091797312139,31.008407361521122,midlow_cr_q2,-0.5369183461737386,30.474727646600602,-0.5848342180252075,19.216829299926758,0.00760304182767868,166_0.74_1.47.png,0,0,0.31896959986978146,-3.2375688972961676,1,1,residualcalib,-3.2375688972961676,27.770838464224955,0.31896959986978146,31.327376961390904,12.141962051391602
0.53,A<0.65,1.34,1.1<=beta<1.4,-0.002011432319825701,32.52866347391289,32.53067490623272,midhigh_cr_q3,-1.6168585642736346,30.9124760378785,-0.2600230574607849,16.01253890991211,0.009639777010306716,167_0.53_1.34.png,0,0,-0.002011432319825701,-4.364257363398941,1,0,,-4.364257363398941,28.166417542833777,-0.7917189723017195,31.738955933931,17.810510635375977
0.8,0.75<=A<0.85,1.19,1.1<=beta<1.4,-0.00948770778895991,28.836910114862086,28.846397822651046,midlow_cr_q2,-0.3490023503113555,28.49936476793962,-0.6554518342018127,24.811037063598633,0.0048394621117040515,168_0.8_1.19.png,0,0,1.193349399325239,-1.9979719202833301,1,1,residualcalib,-1.9979719202833301,26.848425902367715,1.193349399325239,30.039747221976285,8.81103801727295
0.77,0.75<=A<0.85,1.51,1.4<=beta<1.7,0.001036747255753312,24.821120910349098,24.820084163093345,weak_cr_q1,-0.7727755613374541,24.048964938211807,-0.23840388655662537,38.4583740234375,0.012351283803582191,169_0.77_1.51.png,0,0,0.14316667339695144,-0.9158978459849827,1,0,,-0.9158978459849827,23.904186317108362,0.14316667339695144,24.963250836490296,12.162751197814941
0.6,A<0.65,1.46,1.4<=beta<1.7,-0.0048646586259266655,31.34425358872123,31.349118247347157,midlow_cr_q2,-1.062237217510507,30.2865354672416,0.03337430581450462,16.136167526245117,0.028997503221035004,16_0.6_1.46.png,0,0,-0.0048646586259266655,-1.062237217510507,1,0,,-0.35221490890598517,30.99690333844117,-0.0833007135806767,31.26581753376648,6.479409694671631
0.96,A>=0.95,1.28,1.1<=beta<1.4,0.0008802866010313437,25.434699289327703,25.433819002726672,weak_cr_q1,-1.224034047496584,24.20965174393825,-0.2984422445297241,35.66763687133789,0.014584259130060673,170_0.96_1.28.png,0,0,0.0008802866010313437,-1.559406783474909,1,0,,-1.559406783474909,23.874412219251763,-0.25217209112301475,25.181646911603657,15.911022186279297
0.81,0.75<=A<0.85,0.74,beta<0.8,0.0017893532700306025,26.757867983786966,26.756078630516935,weak_cr_q1,-1.1855991707441547,25.57160790282124,-0.355397492647171,31.013051986694336,0.006773661123588681,171_0.81_0.74.png,0,0,0.2971728880664273,-1.3941735010967413,1,0,,-1.3941735010967413,25.361905129420194,0.2971728880664273,27.053251518583362,11.416690826416016
0.86,0.85<=A<0.95,1.47,1.4<=beta<1.7,0.0011012739722140452,25.136396575870595,25.13529530189838,weak_cr_q1,-1.1656250401932944,23.969648489780205,-0.3556256890296936,36.9575080871582,0.01415029214695096,172_0.86_1.47.png,0,0,0.0938804200350063,-1.3361452351720615,1,0,,-1.3361452351720615,23.79915006672632,0.0938804200350063,25.229175721933387,13.293116569519043
0.83,0.75<=A<0.85,1.31,1.1<=beta<1.4,-0.005816944853688,21.484301487379373,21.49011843223306,weak_cr_q1,0.9639927180329515,22.454632187226792,-0.14001551270484924,58.08613586425781,0.0023279847810044885,173_0.83_1.31.png,0,1,1.7855098555834559,-0.1528099976361048,0,1,residualcalib,-0.1528099976361048,21.337308434596956,1.7855098555834559,23.275628287816517,5.65031623840332
0.97,A>=0.95,0.75,beta<0.8,-0.0027161700344606743,24.074766380578893,24.077482550613354,weak_cr_q1,0.8253200726382808,24.90172453365675,-0.16266342997550964,43.076053619384766,0.0048517268151044846,174_0.97_0.75.png,0,0,0.8253200726382808,-0.5650808588833911,1,1,crplus,-0.5650808588833911,23.512401691729963,0.6042045320251788,24.681687082638533,10.632554054260254
0.86,0.85<=A<0.95,1.38,1.1<=beta<1.4,-0.005883094124989441,23.686368492492377,23.692251586617367,weak_cr_q1,0.17884952908602259,23.86937887093992,-0.13489578664302826,44.86598587036133,0.004593437421135604,175_0.86_1.38.png,0,0,0.4202250793472615,-0.3276933013888481,1,1,residualcalib,-0.3276933013888481,23.36455828522852,0.4202250793472615,24.11247666596463,8.20545482635498
0.77,0.75<=A<0.85,0.84,0.8<=beta<1.1,-0.006403459941079603,21.536915590752294,21.543319050693373,weak_cr_q1,1.0855197556973657,22.62769235171584,-0.0009603934013284743,57.78779602050781,0.0010856209555640817,176_0.77_0.84.png,0,1,1.633655629265835,-0.025381264741390908,0,2,"residualcalib,crplus",-0.025381264741390908,21.517937785951982,1.633655629265835,23.17697467995921,4.196915626525879
0.65,0.65<=A<0.75,1.52,1.4<=beta<1.7,-0.00807954753824447,24.649949653360625,24.65802920089887,weak_cr_q1,2.064499845722146,26.72243417689222,0.7034619450569153,39.79254913330078,0.011305518448352814,177_0.65_1.52.png,0,1,2.627142000886213,-0.00807954753824447,0,3,"lfv1,residualcalib,crplus",2.627142000886213,27.285171201785083,1.489779504610265,26.147808705509135,20.908987045288086
0.64,A<0.65,1.88,beta>=1.7,-0.00619972811070113,22.590931660803356,22.597131388914057,weak_cr_q1,3.3673631108167044,25.963906854823154,0.7248986959457397,50.49159240722656,0.010446281637996435,178_0.64_1.88.png,0,1,4.09990711971998,-0.00619972811070113,0,3,"lfv1,residualcalib,crplus",3.1767808477564934,25.77391223667055,4.09990711971998,26.697038508634037,34.492252349853516
0.78,0.75<=A<0.85,1.87,beta>=1.7,-0.004212742679914783,25.188147759033242,25.192360501713157,weak_cr_q1,-0.8007886745141235,24.392175843769692,0.4177984595298767,37.248634338378906,0.013335616327822208,179_0.78_1.87.png,0,0,0.9616533483186664,-0.8007886745141235,1,1,lfv1,0.8152617351390852,26.007622236852242,0.9616533483186664,26.154013850031824,12.214343070983887
0.54,A<0.65,0.92,0.8<=beta<1.1,0.011836927775348727,34.742825820637904,34.730988892862555,midhigh_cr_q3,-0.6726863581491926,34.054707887306876,0.2844949960708618,11.966693878173828,0.015105713624507189,17_0.54_0.92.png,0,0,1.2843493428836155,-0.6726863581491926,1,1,residualcalib,0.2651905761617428,34.9961794690243,1.2843493428836155,36.01533823574617,4.519375324249268
0.79,0.75<=A<0.85,1.22,1.1<=beta<1.4,-0.0029689428904404735,29.14474406827187,29.14771301116231,midlow_cr_q2,-1.6089442011821546,27.537513781076584,-0.19026421010494232,23.544044494628906,0.012552045751363039,180_0.79_1.22.png,0,0,-0.0029689428904404735,-1.6089442011821546,1,0,,-1.3703390803614255,27.777373930800884,-1.2200284723868187,27.92768453877549,10.599102973937988
0.82,0.75<=A<0.85,0.77,beta<0.8,-0.013151501168305657,27.59865709719758,27.611808598365887,weak_cr_q1,2.1587277944445518,29.77113680666494,-0.2782686650753021,28.499935150146484,0.004315458470955491,181_0.82_0.77.png,0,0,2.1587277944445518,-0.9722236266978967,1,2,"residualcalib,crplus",-0.9722236266978967,26.63958497166799,1.3280384652114599,28.939847063577346,8.680251121520996
0.89,0.85<=A<0.95,1.0,0.8<=beta<1.1,-0.012739634241786035,27.819874458058365,27.83261409230015,weak_cr_q1,1.2520253377475399,29.079973661252776,-0.1968471109867096,27.69110679626465,0.006367690861225128,182_0.89_1.0.png,0,0,1.2520253377475399,-1.0679048863069376,1,1,crplus,-1.0679048863069376,26.764709205993213,-0.22198653238686816,27.610627559913283,10.485631942749023
0.86,0.85<=A<0.95,1.21,1.1<=beta<1.4,-0.0122565678892812,27.35172522871366,27.363981796602943,weak_cr_q1,1.0801896416094365,28.440628547571265,-0.26089730858802795,29.22411346435547,0.007255713222548366,183_0.86_1.21.png,0,0,1.0801896416094365,-1.0924317375731682,1,2,"residualcalib,crplus",-1.0924317375731682,26.271550059029774,0.5397434444882094,27.903725241091152,10.058086395263672
0.83,0.75<=A<0.85,0.77,beta<0.8,-0.013026437528989021,27.436655558197742,27.44968199572673,weak_cr_q1,1.9624491660028056,29.409676159231154,-0.2867451012134552,29.04784393310547,0.004311729455366731,184_0.83_0.77.png,0,0,1.9624491660028056,-1.005173529258677,1,2,"residualcalib,crplus",-1.005173529258677,26.444508466468054,1.2540596738715593,28.70374166959829,8.950363159179688
0.79,0.75<=A<0.85,1.23,1.1<=beta<1.4,-0.0007016848715757362,30.938707714700563,30.93940939957214,midlow_cr_q2,1.4021991145921149,32.344068444548085,0.6105762720108032,18.819765090942383,0.013415397144854069,185_0.79_1.23.png,0,1,1.8775189509774854,-0.0007016848715757362,0,2,"lfv1,crplus",1.8775189509774854,32.816928350549624,0.8239216197356889,31.763331019307827,10.005318641662598
0.74,0.65<=A<0.75,1.02,0.8<=beta<1.1,-0.0018903886277996662,31.331715352222062,31.333605740849862,midlow_cr_q2,1.6811268783464968,33.013278163233565,0.6389922499656677,17.979618072509766,0.011556335259228945,186_0.74_1.02.png,0,1,2.083178705893424,-0.0018903886277996662,0,2,"lfv1,crplus",2.083178705893424,33.416784446743286,0.9148542975712246,32.248460038421086,9.136937141418457
0.93,0.85<=A<0.95,1.99,beta>=1.7,0.0062473798157327565,29.450653369550732,29.444405989735,midlow_cr_q2,-0.6115911522542206,28.833925824907336,0.38235723972320557,22.106304168701172,0.02209198847413063,187_0.93_1.99.png,0,0,0.5788191865463297,-2.5531755841191632,1,1,lfv1,0.5788191865463297,30.02322517628133,-2.5531755841191632,26.891230405615836,10.115833282470703
0.91,0.85<=A<0.95,0.91,0.8<=beta<1.1,0.007422587075360809,30.286872212350193,30.279449625274832,midlow_cr_q2,1.706091510974204,31.986592408543387,0.750241219997406,20.50572967529297,0.00966076529584825,188_0.91_0.91.png,0,1,2.902199964571583,0.007422587075360809,0,3,"lfv1,residualcalib,crplus",2.902199964571583,33.181649589846415,1.400775390744922,31.680225016019754,10.474717140197754
0.71,0.65<=A<0.75,1.65,1.4<=beta<1.7,-0.0011990098094507573,31.414645723624023,31.415844733433474,midlow_cr_q2,-4.549062615950266,26.87240373665359,0.035448573529720306,18.25897789001465,0.009910444263368845,189_0.71_1.65.png,0,0,-0.0011990098094507573,-4.864520699207027,1,0,,-1.9425615128315314,29.473283220601942,-4.864520699207027,26.551324034226447,14.516789436340332
0.67,0.65<=A<0.75,1.61,1.4<=beta<1.7,0.006068466281050178,34.442047433696054,34.435978967415004,midhigh_cr_q3,-0.6349456660390942,33.80298787172384,0.3307734727859497,11.905487060546875,0.025333154015243053,18_0.67_1.61.png,0,0,0.07182927941288142,-1.4049214203084617,1,0,,0.07182927941288142,34.507808246827885,-1.4049214203084617,33.03105754710654,7.301233768463135
0.67,0.65<=A<0.75,1.29,1.1<=beta<1.4,-0.003812692141593743,29.983803272810317,29.98761596495191,midlow_cr_q2,-3.1060629958474557,26.883200325440313,0.16343124210834503,21.698274612426758,0.0044347133953124285,190_0.67_1.29.png,0,0,-0.003812692141593743,-3.1060629958474557,1,0,,-0.5640984499298689,29.42351751502204,-2.391035288560772,27.596580676391138,12.423240661621094
0.86,0.85<=A<0.95,1.88,beta>=1.7,-0.004906937990249105,34.65567307005107,34.66058000804132,midhigh_cr_q3,-6.151516616834208,28.50513503375001,0.15583302080631256,12.012073516845703,0.030409356579184532,191_0.86_1.88.png,0,0,-0.004906937990249105,-6.151516616834208,1,0,,-3.3734462658244837,31.287133742216838,-5.733134992717758,28.927445015323563,15.848957061767578
0.78,0.75<=A<0.85,1.42,1.4<=beta<1.7,-0.0007685172184110911,32.65366773960049,32.654436256818904,midhigh_cr_q3,-4.26445739969488,28.396780803358975,0.19885128736495972,15.764142990112305,0.011008286383002996,192_0.78_1.42.png,0,0,-0.0007685172184110911,-4.3896167079022845,1,0,,-1.5173412996473274,31.137094957171577,-4.3896167079022845,28.26481954891662,13.973405838012695
0.52,A<0.65,0.72,beta<0.8,-0.0117145550031168,27.759843869838683,27.7715584248418,weak_cr_q1,-1.7348373208791017,26.035852566079335,0.6140512824058533,27.469629287719727,0.023576482199132442,193_0.52_0.72.png,0,0,1.238347881582225,-1.7348373208791017,1,1,lfv1,1.238347881582225,29.009906306424025,-0.9188990774286516,26.852659347413148,7.845547676086426
0.78,0.75<=A<0.85,1.46,1.4<=beta<1.7,-0.010198607664140269,28.519746959152936,28.529945566817076,weak_cr_q1,-1.3559326575814623,27.172227476902936,0.2474907636642456,24.712749481201172,0.01789089199155569,194_0.78_1.46.png,0,0,0.26102801607381565,-1.3559326575814623,1,0,,0.17440346229357218,28.70434902911065,0.26102801607381565,28.790973582890892,8.041524887084961
0.61,A<0.65,1.47,1.4<=beta<1.7,-0.010110355833038653,26.79207174320368,26.80218209903672,weak_cr_q1,-1.4016941290937268,25.404304815513314,0.7123017907142639,30.40425682067871,0.022112521342933178,195_0.61_1.47.png,0,0,2.1645724338314203,-1.4016941290937268,1,2,"lfv1,residualcalib",2.1645724338314203,28.96675453286814,0.38979440703388235,27.191976506070603,12.578266143798828
0.67,0.65<=A<0.75,0.7,beta<0.8,-0.015448115980206012,31.498149283752696,31.5135973997329,midlow_cr_q2,-2.432003492964647,29.08160286174897,0.42537346482276917,17.417652130126953,0.025160575285553932,196_0.67_0.7.png,0,0,0.6821296212640178,-2.8898633749413705,1,1,lfv1,0.6821296212640178,32.19572702099692,-2.8898633749413705,28.62373402479153,6.146169185638428
0.88,0.85<=A<0.95,1.9,beta>=1.7,0.004484910738632664,27.211715183332874,27.20723027259424,weak_cr_q1,-0.11967732265560826,27.088321911025176,0.6600719690322876,28.850542068481445,0.02271484863013029,197_0.88_1.9.png,0,1,2.3150587561711014,-0.11967732265560826,0,2,"lfv1,residualcalib",2.3150587561711014,29.522289028765343,2.0251394164750245,29.232369689069266,16.477869033813477
0.99,A>=0.95,0.62,beta<0.8,0.007786047689258169,34.194033581461724,34.186247533772466,midhigh_cr_q3,2.4730597053769685,36.66226570590186,0.6397690176963806,12.638712882995605,0.027803213335573673,198_0.99_0.62.png,0,1,2.4730597053769685,0.007786047689258169,0,3,"lfv1,residualcalib,crplus",1.9316457693156721,36.11789330308814,2.083997692079606,36.27024522585207,10.205110549926758
0.58,A<0.65,1.12,1.1<=beta<1.4,0.009377272766258216,33.39370438647336,33.3843271137071,midhigh_cr_q3,0.4554392133144347,33.8397891959813,0.5504255294799805,14.135880470275879,0.022222956642508507,199_0.58_1.12.png,0,1,2.661533162842737,0.009377272766258216,0,3,"lfv1,residualcalib,crplus",1.4239668646905415,34.80829397839764,2.661533162842737,36.04586027654984,8.992157936096191
0.7,0.65<=A<0.75,1.99,beta>=1.7,0.0059941210572276304,32.99276106761536,32.986766946558134,midhigh_cr_q3,-0.10937750995095996,32.87786315008547,0.4728785753250122,14.174296379089355,0.026867729611694813,19_0.7_1.99.png,0,0,0.7251865029892173,-1.1273792407232435,1,1,lfv1,0.7251865029892173,33.71195344954735,-1.1273792407232435,31.85938770583489,8.785468101501465
0.89,0.85<=A<0.95,1.56,1.4<=beta<1.7,0.004979497135828126,33.4311395842264,33.42616008709057,midhigh_cr_q3,-0.5773236671043875,32.848981640589194,-0.2262970209121704,13.647802352905273,0.03549180179834366,1_0.89_1.56.png,0,0,0.004979497135828126,-2.4645502665914023,1,0,,-2.4645502665914023,30.96160982049917,-1.062940151649272,32.3632199354413,9.544127464294434
0.81,0.75<=A<0.85,1.52,1.4<=beta<1.7,0.005418343040588525,30.639665650159845,30.634247307119256,midlow_cr_q2,2.302412621870282,32.93618398817984,0.6604177951812744,19.220821380615234,0.0279799560084939,200_0.81_1.52.png,0,1,3.1247427478766703,0.005418343040588525,0,3,"lfv1,residualcalib,crplus",2.035479939476307,32.66972724659556,3.1247427478766703,33.75899005499593,16.699960708618164
0.88,0.85<=A<0.95,0.95,0.8<=beta<1.1,0.005575014678562695,29.597655475702105,29.592080461023542,midlow_cr_q2,-1.437635569792505,28.153611441755444,0.3580573499202728,22.031829833984375,0.018725764006376266,201_0.88_0.95.png,0,0,1.4548434333625053,-1.437635569792505,1,2,"lfv1,residualcalib",0.6189900793968164,30.21107054042036,1.4548434333625053,31.046923894386047,7.691544055938721
0.92,0.85<=A<0.95,0.59,beta<0.8,0.009000722382431547,30.816260464881722,30.80725974249929,midlow_cr_q2,-0.7742681189289087,30.033456516257267,0.49885183572769165,19.327777862548828,0.009278619196265936,202_0.92_0.59.png,0,0,1.896354085331616,-0.7742681189289087,1,2,"lfv1,residualcalib",1.1031588903910468,31.910418632890337,1.896354085331616,32.70361382783091,7.010443210601807
1.0,A>=0.95,1.96,beta>=1.7,0.004665979786913965,24.676782224280984,24.67211624449407,weak_cr_q1,-1.6363511382115483,23.036717593672208,0.4961238205432892,39.45737838745117,0.01696032239124179,203_1.0_1.96.png,0,0,1.0027455066350974,-1.6363511382115483,1,1,lfv1,1.0027455066350974,25.674861751129168,0.06942658683122005,24.74154283132529,12.720911979675293
0.7,0.65<=A<0.75,1.37,1.1<=beta<1.4,0.005460622919777336,28.829336620111455,28.823875997191678,weak_cr_q1,-1.2403400510251075,27.58290624172983,0.05094632878899574,24.026744842529297,0.021684585139155388,204_0.7_1.37.png,0,0,2.1945523698117846,-1.2403400510251075,1,1,residualcalib,-0.23759596915395065,28.586280028037727,2.1945523698117846,31.018428367003462,8.52281665802002
0.62,A<0.65,1.05,0.8<=beta<1.1,0.0024104458542808516,29.069829672323195,29.067419226468914,midlow_cr_q2,1.6524598341114576,30.71942510971992,0.3009054362773895,23.764907836914062,0.021831742487847805,205_0.62_1.05.png,0,1,1.7990753671117616,0.0024104458542808516,0,1,crplus,0.3248953910054766,29.39231461747439,1.7990753671117616,30.866494593580676,10.803576469421387
0.58,A<0.65,0.83,0.8<=beta<1.1,0.0028792629132041725,29.95962995301031,29.956750690097106,midlow_cr_q2,1.2575962751721335,31.214821536698896,0.42001378536224365,21.39601707458496,0.022063215263187885,206_0.58_0.83.png,0,1,1.5567761450337478,0.0028792629132041725,0,1,crplus,0.8131242039992657,30.76987489409637,1.5567761450337478,31.513526835130854,10.606788635253906
0.84,0.75<=A<0.85,0.64,beta<0.8,0.0017870660657735016,28.207316264604945,28.20552919853917,weak_cr_q1,2.3709728116717095,30.577856459880934,0.4780349135398865,26.549211502075195,0.009885391220450401,207_0.84_0.64.png,0,1,3.2596225787026896,0.0017870660657735016,0,1,crplus,1.0521864392810336,29.257715637820205,3.2596225787026896,31.46515177724186,10.177139282226562
